text,embedding,filename,type,chunk_id
指导方针草案 航程规划\
  1 目标\
\
  1.1 制定航行或航行计划， 以及对船舶进度的密切和持续监控 和职位，在执行此类计划期间是必不可少的 对海上生命安全、航行安全和效率的重要性 以及保护海洋环境。\
\
  1\,2 航程和航道规划的需要适用 到所有船只。有几个因素可能会阻碍保险箱 所有船只的航行和可能阻碍 大型船舶或运载危险货物的船只的航行。 在准备过程中需要考虑这些因素 的计划以及后续监控执行 计划。\
\
  1.3 航程和航道规划包括评估、 即收集与预期航程相关的所有信息 或通道;整个航程或航程的详细规划 berth to berth，包括那些需要 一名飞行员;执行计划;以及对进展的监控 在实施计划中的船舶。这些组件 的航程/航道规划分析如下。\
\
  2 鉴定\
\
  2.1 与预期相关的所有信息 应考虑航行或航行。以下项目应 在航程和航道规划中考虑：\
  2.15211641e-02 -1.58059616e-02  5.00539839e-02  1.14129419e-02\
 -5.09647541e-02 -3.76553945e-02 -9.23968330e-02 -7.63430223e-02\
  4.26449962e-02  1.08945005e-01  4.36501950e-02  1.25639904e-02\
  2.01084875e-02  4.68544438e-02 -1.62190832e-02 -3.66143622e-02\
  9.60565172e-03 -1.16732746e-01 -6.84379563e-02  2.85907066e-03\
  9.77674350e-02 -4.59678136e-02  2.35997569e-02 -4.08384800e-02\
 -2.65134107e-02  8.38395506e-02 -4.76539414e-03  1.55682974e-02\
  1.45485008e-03  2.26409212e-02  2.52886210e-02  9.23274308e-02\
  1.08696464e-02 -7.16467872e-02  1.32394023e-02  6.08010516e-02\
  6.28769919e-02 -5.91291338e-02  4.37893309e-02  6.02007955e-02\
 -6.70348108e-02  4.62577231e-02  7.76890069e-02 -4.96680173e-08\
  2.63919029e-02 -6.17028736e-02 -5.92834875e-02  7.62723107e-03\
 -6.70840144e-02 -4.41290587e-02  1.41252847e-02  1.86082430e-03\
 -2.79914308e-02 -7.22253844e-02 -1.26037002e-02  2.83434596e-02\
 -7.51848295e-02 -7.12400675e-03 -6.59755319e-02 -8.00783485e-02\
 -7.50076678e-03  5.11680618e-02  1.28021790e-02 -1.21943362e-01\
 -5.54095730e-02 -2.15535760e-02  1.21053066e-02 -5.66709787e-02\
 -7.48889446e-02  2.92696506e-02 -1.39567524e-01 -7.28363171e-02\
 -3.23375389e-02  3.24410982e-02  5.47658391e-02 -3.53267975e-02\
  7.34316632e-02  2.59373733e-03  8.37737024e-02  8.03834526e-04\
 -1.63030773e-02 -4.60352545e-04 -2.80562118e-02  1.30179739e-02\
 -2.24213675e-02 -9.33470950e-02 -1.94179844e-02  2.22531371e-02\
  1.20160118e-01  1.98209248e-02  9.90060996e-03  7.20366612e-02\
  5.20636775e-02  1.54513482e-03 -1.76919419e-02  3.09167500e-03\
  1.03334852e-01 -2.39150934e-02  4.23999652e-02  2.46154368e-02\
 -3.55046317e-02 -1.56501755e-02 -9.52664111e-03 -2.43754629e-02\
  8.21621798e-04  6.01205509e-03  4.88953060e-03  8.72985348e-02],guidelines for voyage planning.txt,TXT,2
世界主要的航线、海峡、运河\
一、世界主要的海运航线(含港口)\
\
1．北大西洋航线：西欧(鹿特丹、汉堡、伦敦、哥本哈根、圣彼得堡；北欧的斯德哥尔摩、奥斯陆等)一北大西洋一北美洲东岸(纽约、魁北克等)、南岸(新奥尔良港，途经佛罗里达海峡)。\
\
2．亚欧航线：也叫苏伊士运河航线，东亚(横滨、上海、香港等港口，途经台湾、巴士海峡等)、东南亚(新加坡、马尼拉等)一马六甲海峡一印度洋(南亚科伦坡、孟买、加尔各答、卡拉奇等)一曼德海峡(亚丁)一红海一苏伊士运河(亚历山大)一地中海(突尼斯、热那亚)一直布罗陀海峡一英吉利(多佛尔)海峡一西欧各国。\
\
3．好望角航线：西亚(阿巴丹等，途经霍尔木兹海峡)、东亚、东南亚、南亚一印度洋一东非(达累斯萨拉姆)一莫桑比克海峡一好望角(开普敦)一大西洋一西非(达喀尔)一西欧，载重量在25万吨以上的巨轮无法通过苏伊士运河，需绕过非洲南端的好望角。\
\
4．北太平洋航线：亚洲东部、东南部一太平洋一北美西海岸(旧金山、洛杉矶、温哥华、西雅图等)，是亚洲同北美各国间的国际贸易航线，随着东亚经济的发展，这条航线上的贸易量不断增加。\
\
5．巴拿马运河航线：北美洲东海岸一巴拿马运河(巴拿马城)一北美洲西海岸各港口，是沟通大西洋和太平洋的捷径，对美国东西海岸的联络具有重要意义。\
\
6．南太平洋航线：亚太地区国家(悉尼、惠灵顿)一太平洋(火奴鲁鲁)一南美西海岸(利马、瓦尔帕莱索等)往来的通道。\
\
7．南大西洋航线：西欧一大西洋一南美东海岸(里约热内卢、布宜诺斯艾利斯等)的海上通道。\
\
8．北冰洋航线：东亚(海参崴)一太平洋一白令海峡一北冰洋一北欧(摩尔曼斯克)一大西洋一西欧\
\
其中1、2、3、4四条航线是世界上比较繁忙的航线，北大西洋航线是世界最繁忙的海上运输路线，好望角航线是石油运量最大的航线，被称为西方国家的“海上生命线”。\
\
\
\
一、马六甲海峡\
\
、洲：亚洲\
\
、位置：马来半岛;苏门答腊岛之间；沟通南海;印度洋安达曼海\
\
、国家：马来西亚、印尼，新加坡扼住马六甲东口\
\
、沿岸气候：热带雨林气候\
\
、重要性：太平洋一印度洋航运的咽喉要道，被称为日本的“海上生命线”\
\
、洋流：西北→东南\
\
\
\
二、霍尔木兹海峡\
\
、洲：亚洲\
\
、示意图：\
\
、位置：伊朗一阿拉伯半岛(阿曼)之间；沟通波斯湾一阿拉伯海\
\
、国家：伊朗、阿曼\
\
、沿岸气候：热带沙漠气候,[ 4.12834249e-02  2.62600593e-02  4.55162078e-02 -2.57280003e-02\
 -2.35946238e-04 -1.53475162e-03 -6.23637158e-03 -9.67519358e-02\
 -2.65093222e-02 -2.11183093e-02  1.48708150e-01 -1.01995148e-01\
  3.37068066e-02  4.91950940e-03 -1.89342555e-02  1.17813006e-01\
 -6.03586137e-02  3.11943386e-02 -6.81626201e-02  4.77608889e-02\
 -5.58993919e-03 -1.09453678e-01  2.34481432e-02  2.36544069e-02\
  9.95987095e-03 -1.84107143e-02 -3.30688572e-03  8.00487772e-02\
  6.58078417e-02  1.89823960e-03 -9.70524922e-02  1.02731861e-01\
 -1.42664229e-02  7.60151371e-02  6.14579730e-02  7.38685904e-03\
  3.76586765e-02  2.37858929e-02 -1.66216046e-02  5.07278517e-02\
 -5.46632111e-02  3.82921868e-03  5.66805974e-02  5.42159453e-02\
 -1.27935167e-02  4.49562073e-02 -3.10240444e-02  2.53163371e-02\
 -8.09225664e-02 -2.80542970e-02  2.39333510e-02 -1.72327403e-02\
 -4.02751677e-02  3.92076522e-02  2.76150107e-02  3.71733531e-02\
 -6.22422919e-02 -2.28029750e-02  1.28377415e-02  1.04180968e-03\
 -2.79226433e-02  7.80169740e-02 -2.25609243e-02 -1.22356061e-02\
 -4.42091189e-02 -3.97854205e-03  3.35648842e-02  4.22203541e-02\
 -8.34315494e-02 -8.06597061e-03  3.15462202e-02 -2.77984161e-02\
  1.64119285e-02 -6.47876062e-04 -4.25670482e-02 -6.12230860e-02\
 -7.08862692e-02 -2.58056261e-03 -1.08902492e-01 -6.12676963e-02\
 -1.30262449e-01  2.27335412e-02  7.90948123e-02 -2.59172134e-02\
 -2.64010020e-02 -7.55678816e-03 -3.06623708e-02 -1.05096638e-01\
  8.74379203e-02  1.69680524e-03  2.77548991e-02  2.16383189e-02\
  5.28833307e-02 -2.46129986e-02  3.80574190e-03 -2.21253652e-02\
  2.68760361e-02  3.56913656e-02  2.16912031e-02 -2.11734548e-02\
  5.33033535e-02 -3.04229315e-02 -4.51011136e-02 -6.22858144e-02\
 -2.62372289e-02 -7.81249404e-02 -6.44565895e-02 -4.12335480e-03\
  1.62636582e-02  3.54420976e-03 -3.07038706e-02 -7.63020217e-02\
  3.80692375e-03 -1.54629014e-02 -5.26011363e-02  7.70263821e-02\
 -4.12055611e-04 -5.16053252e-02  2.09120866e-02 -7.40804821e-02\
  6.04695417e-02  5.52167790e-03 -3.85296419e-02 -3.18472534e-02\
 -9.77142006e-02  4.06133011e-02  3.80889811e-02 -2.84537205e-33\
  6.78975731e-02  2.72575133e-02  1.05244049e-03  2.13276665e-03\
  4.13121395e-02 -8.59702751e-02  2.55927052e-02 -5.44664729e-03\
 -6.21704869e-02  2.22494621e-02 -3.35438661e-02  6.94092885e-02\
 -6.43203557e-02 -3.54199745e-02  2.81268805e-02 -2.76625101e-02\
  7.52779981e-03 -3.85717750e-02 -6.91625150e-03 -3.67281772e-02\
  4.64935787e-02  4.94106561e-02  1.70832574e-02 -8.01151544e-02\
 -8.93852860e-02 -5.48528694e-02  8.28413442e-02 -1.63431577e-02\
 -1.05224159e-02  4.96987440e-02 -3.43463309e-02 -1.37010235e-02\
 -8.18423647e-03 -1.13351885e-02 -6.99265003e-02  1.39027378e-02\
 -5.00359898e-03 -4.10110801e-02  3.00410832e-03 -2.20131199e-03\
 -1.78779196e-02 -2.77026016e-02  2.38414872e-02  7.47038722e-02\
  7.16697723e-02  6.73658727e-03 -9.08161339e-04 -3.03487834e-02\
  4.38367352e-02 -4.75831330e-02 -8.70086178e-02 -2.04005744e-02\
 -1.35425106e-02 -3.12765464e-02 -1.99099202e-02  1.38833327e-02\
 -9.13752150e-03  2.33720429e-02 -6.98183253e-02  4.42659706e-02\
 -6.14416711e-02 -4.94393194e-03  3.28544118e-02  5.47299581e-03\
  6.66029081e-02  3.19035612e-02 -4.20756303e-02  7.05670041e-04\
 -2.60945270e-03 -6.87734932e-02 -3.24018374e-02  2.32959799e-02\
  1.10466711e-01  1.34222182e-02  7.31708333e-02  1.56574661e-03\
 -5.30429296e-02 -1.70647558e-02  5.99611457e-03 -4.07786109e-02\
 -1.35867119e-01  2.73076650e-02 -1.13474444e-01  8.89746025e-02\
 -1.00078769e-01 -2.97246836e-02  9.99482647e-02  3.88890170e-02\
  4.90066819e-02  1.84757989e-02 -1.20029777e-01 -2.13346053e-02\
  7.51169398e-02 -1.21666431e-01 -6.83595985e-02 -7.72198310e-34\
 -6.87273368e-02 -1.29864030e-02 -6.42236769e-02  5.03923893e-02\
  4.74330550e-03 -6.44209534e-02  2.17616484e-02  1.07275337e-01\
  6.63562259e-03 -6.83727786e-02 -4.36709113e-02  4.00216365e-03\
 -2.13315021e-02  3.52831907e-03 -4.17983942e-02  2.61487383e-02\
  3.62079032e-02  1.36241302e-01 -2.74441727e-02  2.45166402e-02\
 -4.86435881e-03 -6.33190945e-02 -9.64593291e-02  1.89496782e-02\
 -2.31724121e-02  7.27660060e-02  4.56976406e-02 -7.52693936e-02\
  3.09672076e-02  8.91156867e-02 -1.75558906e-02 -3.96656729e-02\
  3.47199594e-03  5.43501675e-02 -6.95736930e-02 -5.06645106e-02\
  8.41040723e-03 -1.73777156e-02 -7.67945200e-02  2.33225133e-02\
 -3.83126289e-02 -8.14395249e-02  9.37207937e-02  1.49151413e-02\
  1.56897586e-02  2.55516823e-02 -4.82363030e-02 -3.99566926e-02\
 -2.00472772e-02  6.70998452e-06  7.10271671e-02  7.00023174e-02\
 -2.56236475e-02  4.42060418e-02  6.98316842e-04 -1.73515733e-02\
 -1.79367419e-02 -2.51768976e-02 -6.85811937e-02 -7.59475231e-02\
 -1.65098161e-02  6.24876767e-02 -3.51604447e-02  8.30710605e-02\
  7.47715915e-03 -2.46078670e-02  3.42976376e-02 -1.42924935e-02\
  7.30141252e-02 -8.47181678e-02 -4.73427996e-02  5.25950752e-02\
 -1.87340623e-03 -5.49120344e-02  6.10003211e-02 -5.74781373e-03\
  6.66814449e-04  2.41477843e-02 -3.69645841e-02  3.09420619e-02\
 -6.10160679e-02 -2.03099810e-02  9.80600528e-03  6.05622791e-02\
 -1.35822147e-02  5.84893813e-03  2.31857989e-02  5.57148159e-02\
  8.96045938e-02 -2.95681357e-02  2.99000517e-02  2.58548930e-02\
 -8.05040300e-02  6.04639621e-03  7.28271753e-02 -3.43471811e-08\
  2.46077776e-02 -5.44264764e-02 -1.70964375e-02  1.24700824e-02\
 -7.59567469e-02 -5.88692538e-02 -1.06012970e-02  5.63717224e-02\
 -2.62565892e-02  9.34326183e-03  7.81334937e-02  7.73214325e-02\
 -8.75373110e-02  9.88229178e-03 -5.88359907e-02 -5.98325580e-02\
 -3.22770444e-03  8.62095803e-02  4.64839116e-03 -7.72540197e-02\
 -6.94657788e-02  5.37186787e-02  5.11650294e-02 -7.31825829e-02\
 -7.76348189e-02  5.11031635e-02 -1.10103436e-01 -5.21290191e-02\
 -1.96943013e-03  8.27351178e-04  5.17578498e-02 -1.25428112e-02\
 -3.26145515e-02  8.29139538e-03  1.65191367e-02  2.30744258e-02\
 -3.14989761e-02  8.32009502e-03 -1.10663632e-02  3.24093774e-02\
  3.23824375e-03 -8.62818807e-02 -5.90235479e-02  5.47969267e-02\
  1.44436821e-01 -3.55443619e-02  6.65114969e-02  5.84293157e-02\
  6.51446953e-02  2.77206153e-02 -1.49962557e-02 -2.54947413e-02\
  4.22977358e-02 -5.00136986e-02 -5.16771153e-03  2.16463283e-02\
 -2.17837933e-03 -5.21714389e-02  5.35004586e-02  8.86487216e-02\
  1.96749847e-02  1.00160968e-02  5.47847524e-03  7.37954527e-02],世界主要航线及运河.txt,TXT,0
、位置：马来半岛;苏门答腊岛之间；沟通南海;印度洋安达曼海\
\
、国家：马来西亚、印尼，新加坡扼住马六甲东口\
\
、沿岸气候：热带雨林气候\
\
、重要性：太平洋一印度洋航运的咽喉要道，被称为日本的“海上生命线”\
\
、洋流：西北→东南\
\
\
\
二、霍尔木兹海峡\
\
、洲：亚洲\
\
、示意图：\
\
、位置：伊朗一阿拉伯半岛(阿曼)之间；沟通波斯湾一阿拉伯海\
\
、国家：伊朗、阿曼\
\
、沿岸气候：热带沙漠气候\
\
、重要性：波斯湾通往阿拉伯海的咽喉，波斯湾沿岸石油出口的重要道，世界著名的“石油海峡”\
\
、洋流：密度流且西北→东南\
\
\
\
三、巴士海峡\
\
、洲： 亚洲\
\
、位置：台湾岛一菲律宾吕宋岛之间；沟通南海一太平洋\
\
、国家：中国、菲律宾\
\
、沿岸气候：热带季风气候\
\
、重要性：中国与菲律宾的国界线，日本进口石油的海运要道\
\
、洋流：西南→东北\
\
\
\
四、台湾海峡\
\
、洲：亚洲\
\
、位置：中国福建一台湾之间；沟通东海一南海\
\
、国家：中国\
\
、沿岸气候：亚热带、热带季风气候\
\
、重要性：东亚至印度洋地区、西欧的航海要道之一\
\
、洋流：西侧：寒流；东侧：暖流\
\
五、望加锡海峡\
\
、洲：亚洲\
\
、位置：加里曼丹岛与苏拉威西岛之间；沟通苏拉威西海一爪哇海\
\
、国家：印度尼西亚\
\
、沿岸气候：热带雨林气候\
\
、重要性：是沟通印度洋一太平洋航线之一\
\
、洋流：北→南\
\
\
\
六、巽他海峡\
\
、洲：亚洲\
\
、位置：苏门答腊岛一爪畦岛之间；沟通爪哇海(太平洋)一印度洋\
\
、国家：印度尼西亚\
\
、沿岸气候：热带雨林气候\
\
、重要性：日本海通往太平洋的重要通道\
\
、洋流：东→西\
\
\
\
七、朝鲜海峡\
\
、洲：亚洲\
\
、位置：朝鲜半岛一九洲岛、本洲岛之间；沟通日海一东海、黄海\
\
、国家：韩国、日本\
\
、沿岸气候：亚热带季风气候\
\
、重要性：日本海通往太平洋的重要通道\
\
、洋流：密度流且西北→东南\
\
\
\
八、白令海峡\
\
、洲：亚洲;北美洲\
\
、位置：楚科奇半岛;阿拉斯加半岛；沟通北冰洋一白令海(太平洋)\
\
、国家：俄罗斯、美国\
\
、沿岸气候：西岸;苔原气候 东岸&#0;温带大陆性气候\
\
、重要性：亚洲与北美洲的分界线，太平洋和北冰洋间的惟一通道\
\
、洋流：千岛寒流\
\
\
\
九、曼德海峡\
\
、洲：亚洲;非洲\
\
、位置：阿拉伯半岛;非洲大陆之间；沟通红海;亚丁湾(印度洋)\
\
、国家：也门、吉布提,[ 2.40305439e-02  6.96009621e-02  1.36750191e-02 -1.48614878e-02\
 -3.03997770e-02 -2.80606057e-02 -1.28330868e-02 -9.29228216e-02\
 -2.12547369e-02 -1.76226255e-02  1.65125549e-01 -1.48136228e-01\
  3.23551334e-02 -1.22418413e-02 -2.29002479e-02  6.85219541e-02\
 -7.18727186e-02  1.97116360e-02 -6.31426051e-02  2.18960065e-02\
  1.46743469e-02 -2.03508846e-02  3.48605365e-02 -1.51416082e-02\
 -4.71433299e-03  2.90236529e-02 -4.43937927e-02  4.15155999e-02\
  3.42741385e-02 -8.35343916e-03 -1.09469123e-01  1.19821824e-01\
  1.91815495e-02  2.61024442e-02  9.12656337e-02  4.49874960e-02\
  3.20237614e-02  5.93508258e-02 -1.31553495e-02  1.13916406e-02\
 -6.18778989e-02  1.36596123e-02  1.05819121e-01  1.56200733e-02\
 -5.23473062e-02  5.65028526e-02  5.46242576e-03 -2.21796334e-02\
 -5.82574233e-02 -6.54283492e-03  2.06746031e-02 -1.23097403e-02\
 -5.38027808e-02  1.86712723e-02  4.95881736e-02  3.57619412e-02\
 -4.54335362e-02 -5.21630198e-02 -1.69930421e-02 -9.70254838e-03\
 -5.60272448e-02  9.30752680e-02  1.51953381e-03 -1.87163893e-02\
 -4.71628159e-02 -2.41420679e-02  2.48575378e-02 -2.15990953e-02\
 -5.25752530e-02 -1.72163285e-02  3.66365165e-02 -4.54359688e-02\
  2.85364967e-02  7.07455631e-03 -9.89985317e-02 -6.05578199e-02\
 -5.45968786e-02 -1.75039656e-02 -1.31531239e-01 -8.61689001e-02\
 -1.55779272e-01  2.57085748e-02  8.81935582e-02 -9.34824720e-02\
 -4.83516641e-02  1.97241511e-02 -2.92012058e-02 -1.01133086e-01\
  4.84593958e-02  2.84386892e-03  5.85460253e-02 -1.13785546e-03\
  4.78132889e-02 -4.20985883e-03  3.61298397e-02 -2.32828129e-02\
  3.52181569e-02  4.47253212e-02  1.18449749e-02 -2.35429592e-02\
  8.37479904e-02 -1.54365692e-02 -3.26799043e-02 -5.89908473e-02\
 -4.45891768e-02 -9.48810577e-02 -8.67835134e-02 -1.75902601e-02\
  2.45999582e-02  1.42236752e-02 -2.87634507e-02 -5.93683198e-02\
  5.53173153e-03 -1.25429323e-02 -4.29764651e-02  8.51634964e-02\
 -3.56453098e-02 -8.24670419e-02  2.12304741e-02 -5.03519997e-02\
  4.15084660e-02 -4.73978044e-03 -4.33070809e-02 -4.54800157e-03\
 -1.04486912e-01  6.64559379e-02  2.48247255e-02 -1.93244182e-33\
  3.41632962e-02  8.90713301e-04 -6.80751540e-03 -4.42391029e-03\
  7.30430856e-02 -1.02000676e-01  2.11317427e-02 -9.33127850e-03\
 -1.52218789e-02 -1.07857967e-02 -2.09963229e-02  4.62021045e-02\
 -6.79823086e-02 -6.47389293e-02 -4.37541753e-02 -2.50702165e-02\
 -3.61193381e-02 -7.22333118e-02  4.49130218e-03 -6.58845305e-02\
  1.70866624e-02  2.80849654e-02  3.82045992e-02 -8.67458209e-02\
 -7.55095258e-02 -3.21748070e-02  3.38220373e-02 -3.84751111e-02\
  1.63589809e-02  5.61370216e-02 -2.88818944e-02 -1.04239695e-02\
 -5.65047376e-03 -4.39640507e-02 -7.63654113e-02  1.99674778e-02\
  3.47277857e-02 -2.15447228e-02 -2.18328200e-02  1.66955795e-02\
 -1.80474166e-02 -5.50128296e-02  7.83695560e-03  3.37222777e-02\
  7.58094266e-02 -2.28473358e-03  8.15493986e-03 -7.94004824e-04\
  2.94673406e-02 -4.66500781e-02 -3.33404504e-02 -4.86955196e-02\
 -1.14169186e-02 -1.85021311e-02 -2.80703045e-02 -9.26295237e-04\
 -3.74998897e-02  3.11048143e-03 -6.56142980e-02  5.49528413e-02\
 -1.84585657e-02  2.61285004e-05  5.93839474e-02  3.91892940e-02\
  6.54162616e-02  3.10149398e-02  1.97977715e-04  3.63513976e-02\
 -4.98975813e-02 -4.67049405e-02 -3.55770998e-02 -1.14636188e-02\
  9.31439474e-02  1.46918837e-02  4.53385040e-02  1.38939051e-02\
 -4.47226278e-02 -3.35258134e-02 -2.34671356e-03 -1.01126852e-02\
 -9.15352628e-02 -4.44598030e-03 -5.72932959e-02  4.67618220e-02\
 -1.09033167e-01 -1.25271631e-02  8.67853165e-02  5.63195795e-02\
  4.79127914e-02 -1.75804889e-03 -1.34271815e-01  2.07804218e-02\
  4.57338877e-02 -1.04422703e-01 -6.54509068e-02 -3.26209086e-33\
 -7.23096803e-02  8.68196785e-03 -5.59756979e-02  8.55759252e-03\
  6.51517883e-03 -5.73982708e-02  4.40377630e-02  8.68707821e-02\
  1.16340844e-02 -5.66051044e-02 -6.86114505e-02  3.93239036e-03\
 -1.99015457e-02 -1.79865211e-02 -4.15727831e-02  2.03520413e-02\
  3.08686346e-02  2.10324943e-01 -1.72401406e-02  3.12268138e-02\
 -2.94548497e-02 -7.71188512e-02 -1.60768449e-01  2.28732582e-02\
 -2.07778439e-02  8.79788026e-02  4.23629805e-02 -9.02548730e-02\
 -8.49006977e-03  7.20552355e-02 -1.69567615e-02 -2.40639262e-02\
 -1.16596343e-02  4.74125929e-02 -9.85493511e-02 -7.99549446e-02\
  2.45252382e-02 -2.96218786e-02 -9.79704186e-02  2.36918200e-02\
 -3.00514810e-02 -1.77606586e-02  7.55981356e-02  3.76580097e-02\
  5.56796603e-03  3.09953690e-02 -2.77719405e-02 -1.63590200e-02\
 -3.41528878e-02  2.56275665e-02  1.02236837e-01  6.06036484e-02\
  1.47134522e-02 -1.11328932e-02  1.15714055e-02 -1.73769947e-02\
 -3.62786502e-02 -1.37472413e-02 -7.59852082e-02 -4.71420512e-02\
 -4.02575396e-02  6.25658557e-02 -4.47126925e-02  6.62584156e-02\
  4.32596281e-02  9.33082961e-03  3.21200378e-02 -3.03032845e-02\
  5.04697822e-02 -6.76780343e-02 -2.28264816e-02  2.64864154e-02\
 -3.30252759e-02 -6.98627084e-02  4.69048396e-02  5.51652238e-02\
  1.11262798e-02  2.66802143e-02 -3.69497426e-02 -1.53579586e-03\
 -4.30964492e-02 -2.67113931e-02  2.63013095e-02  2.46281940e-02\
 -4.61589061e-02  1.86164025e-02  3.58490422e-02  4.58261520e-02\
  6.00796342e-02 -2.39949506e-02 -5.82593493e-03 -1.69673935e-02\
 -7.99507797e-02 -1.03875501e-02  1.01942524e-01 -3.66897837e-08\
  3.17809172e-02 -3.26581337e-02 -2.30572298e-02  1.61527097e-03\
 -4.78026420e-02 -1.54473688e-02  2.49637030e-02  6.00388013e-02\
  1.26803806e-02  1.40270256e-02  2.00138390e-02  2.92332880e-02\
 -4.85680699e-02  1.51847247e-02 -4.60219830e-02 -6.33509606e-02\
  4.42148279e-03  8.31332803e-02 -7.17159826e-03 -9.10941213e-02\
 -3.62592004e-02  3.39683332e-02  7.71337822e-02 -7.65310526e-02\
 -6.72534406e-02  1.91650782e-02 -7.60703161e-02 -1.20060183e-02\
 -1.15177408e-02 -1.43505717e-02  2.73162909e-02 -2.37068813e-02\
 -1.35257058e-02 -1.40523966e-02  5.82478680e-02  1.02957264e-02\
  3.11260275e-03 -2.00209171e-02 -7.75403576e-03  1.95569675e-02\
 -5.82980961e-02 -7.97096789e-02 -4.61455174e-02  3.81222554e-02\
  1.17602348e-01 -1.73859969e-02  4.66583557e-02  9.14092660e-02\
  5.41871600e-02  2.06024740e-02  7.12907035e-03  1.13290055e-02\
  8.45657438e-02 -8.00300315e-02  2.70610694e-02  1.55314170e-02\
  1.54777411e-02  8.34953692e-03  3.44550125e-02  6.55369163e-02\
  5.97809963e-02 -2.30316562e-03  2.12158132e-02  6.31931424e-02],世界主要航线及运河.txt,TXT,1
八、白令海峡\
\
、洲：亚洲;北美洲\
\
、位置：楚科奇半岛;阿拉斯加半岛；沟通北冰洋一白令海(太平洋)\
\
、国家：俄罗斯、美国\
\
、沿岸气候：西岸;苔原气候 东岸&#0;温带大陆性气候\
\
、重要性：亚洲与北美洲的分界线，太平洋和北冰洋间的惟一通道\
\
、洋流：千岛寒流\
\
\
\
九、曼德海峡\
\
、洲：亚洲;非洲\
\
、位置：阿拉伯半岛;非洲大陆之间；沟通红海;亚丁湾(印度洋)\
\
、国家：也门、吉布提\
\
、沿岸气候：热带沙漠气候\
\
、重要性：沟通红海、地中海和印度洋的要道\
\
、洋流：密度流③\
\
\
\
十、好望角\
\
、洲：非洲\
\
、位置：位于非洲大陆最南端的岬角上，印度洋和大西洋的交汇处\
\
、国家：南非\
\
、沿岸气候：地中海气候\
\
、重要性：超级油轮必经之地，是世界上较大运输量的海上要道之一，西方国家称为“海上生命线”\
\
、洋流：西风漂流\
\
\
\
十一、莫桑比克海峡\
